origin,review_status,game_id,game_name,category_id,category_name,item_id,kind,prompt,answers_or_aliases,reason
NEW,FIX,fast-answer,أسرع إجابة,series,مسلسلات,series-house-md,question,في أي مسلسل يظهر الطبيب الساخر غريغوري هاوس؟,House | House MD | هاوس,NEW. نص السؤال يحتوي الإجابة بعد التطبيع.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,series,مسلسلات,series-crown,question,ما مسلسل نتفليكس عن العائلة الملكية البريطانية؟,The Crown | ذا كراون,NEW. أضعف شهرة في مجموعة حفلات خليجية عامة من الكتالوج الأصلي.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,series,مسلسلات,series-mando,question,ما اسم صياد الجوائز في مسلسل ستار وورز مع غروغو؟,The Mandalorian | ماندلوريان,NEW. «غروغو» تلميح قوي جدًا.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,series,مسلسلات,series-nevermore,question,ما اسم مدرسة وينزداي في مسلسل Wednesday؟,Nevermore | نيفرمور,NEW. يذكر Wednesday ثم يسأل عن المدرسة — لمعجبين فقط.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,series,مسلسلات,series-ted-lasso,question,في أي مسلسل يدرب مدرب أمريكي فريق كرة إنجليزي؟,Ted Lasso | تيد لاسو,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-1,question,في أي لعبة يظهر شخصية Steve؟,Minecraft | ماينكرافت,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-2,question,ما لعبة الباتل رويال التي تشتهر بخريطة إيرنغل والنزول من طائرة؟,PUBG | ببجي | PlayerUnknown's Battlegrounds,"ORIGINAL ID, replaced wording. إيرنغل + الطائرة يميّزان PUBG عن باقي الباتل رويال."
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-3,question,في أي لعبة توجد مدينة Los Santos؟,GTA V | GTA 5 | قراند 5 | Grand Theft Auto V,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-4,question,ما اسم لعبة السيارات التي تلعب فيها كرة قدم بالسيارات؟,Rocket League | روكيت ليق | روكيت ليغ,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-5,question,في أي لعبة يظهر العميل Jett؟,Valorant | فالورانت,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-6,question,ما اسم لعبة التصويب الشهيرة التي تحتوي على خرائط مثل Dust II؟,Counter-Strike | كاونتر سترايك | CS | CS2,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-7,question,في أي لعبة يظهر البطل Tracer؟,Overwatch | أوفرواتش,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-8,question,ما اسم اللعبة التي يكون فيها بعض اللاعبين Impostors؟,Among Us | امونغ اس,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-9,question,في أي لعبة يظهر Joel وEllie؟,The Last of Us | ذا لاست أوف أس,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-10,question,ما اسم لعبة العالم المفتوح التي بطلها Arthur Morgan؟,Red Dead Redemption 2 | ريد ديد 2 | RDR2,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-11,question,ما سلسلة ألعاب الرعب الشهيرة التي تحتوي على شخصيات مثل Leon Kennedy؟,Resident Evil | ريزدنت إيفل | رزدنت ايفل,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-12,question,في أي سلسلة ألعاب يظهر Ezio Auditore؟,Assassin’s Creed | اساسنز كريد,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-13,question,ما اسم سلسلة الألعاب التي بطلها Kratos؟,God of War | قاد أوف وور | جاد أوف وور,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-14,question,في أي لعبة يظهر عالم The Lands Between؟,Elden Ring | إلدن رينغ | الدن رينق,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-15,question,ما اسم اللعبة التي تحتوي على شخصيات مثل Iron Man وSpider-Man وDoctor Strange في مواجهات جماعية؟,Marvel Rivals | مارفل رايفلز | مارفل ريفالز,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-16,question,ما اسم لعبة كرة القدم التي كانت تصدر سابقًا باسم FIFA وأصبحت EA Sports FC؟,EA Sports FC | EA FC | فيفا | FIFA,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-17,question,في أي لعبة يظهر بطل اسمه Geralt؟,The Witcher 3 | ويتشر 3 | The Witcher,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-18,question,ما اسم لعبة الباتل رويال الشهيرة من Epic Games؟,Fortnite | فورتنايت,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-19,question,ما اسم لعبة التصويب التي تحتوي على طور Warzone؟,Call of Duty | كول أوف ديوتي | COD,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
ORIGINAL,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-20,question,ما اسم لعبة Spider-Man الشهيرة من Insomniac؟,Marvel’s Spider-Man | Spider-Man | سبايدرمان,ORIGINAL. من المحتوى المُراجع سابقًا؛ لا توجد علة واضحة تستدعي الحذف.
NEW,FIX,fast-answer,أسرع إجابة,games,ألعاب,games-mario,question,في أي سلسلة يظهر السباك ذو القبعة الحمراء ماريو؟,Super Mario | Mario | ماريو,NEW. السؤال يذكر «ماريو» صراحة. الإجابة مكشوفة.
NEW,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-zelda,question,ما السلسلة التي يستخدم فيها لينك السيف والدرع غالبًا؟,The Legend of Zelda | Zelda | زيلدا,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-pokemon,question,ما السلسلة التي تلتقط فيها مخلوقات وتجعلها تقاتل؟,Pokemon | بوكيمون,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-roblox,question,ما المنصة التي يبني فيها اللاعبون ألعابًا بشخصيات مكعبة؟,Roblox | روبلوكس,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-free-fire,question,ما لعبة الباتل رويال الشهيرة على الجوال من Garena؟,Free Fire | فري فاير,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-clash,question,ما اللعبة التي تبني فيها قرية وتهاجم عشائر أخرى؟,Clash of Clans | كلاش أوف كلانس,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-lol,question,في أي لعبة تظهر شخصيات مثل Ahri وYasuo في معارك 5 ضد 5؟,League of Legends | LoL | لول,NEW. League of Legends أصلًا في ألعاب برا/تخمين؛ السؤال جيد لكن الفئة تضخمت بنفس العناوين.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-genshin,question,ما لعبة العالم المفتوح بأسلوب الأنمي من miHoYo؟,Genshin Impact | جينشن,NEW. أضعف شهرة في مجموعة حفلات خليجية عامة من الكتالوج الأصلي.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-tekken,question,ما سلسلة القتال اليابانية التي تشتهر بشخصية Jin؟,Tekken | تيكن,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-tetris,question,ما اللعبة الكلاسيكية التي ترتب فيها قطعًا متساقطة؟,Tetris | تتريس,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-pacman,question,ما الشخصية الصفراء التي تأكل النقاط وتهرب من أشباح؟,Pac-Man | باك مان,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
NEW,FIX,fast-answer,أسرع إجابة,games,ألعاب,games-skyrim,question,في أي لعبة تصبح Dragonborn في إقليم Skyrim؟,Skyrim | سكايرم,NEW. السؤال يحتوي Skyrim. الإجابة مكشوفة.
NEW,NEAR_DUPLICATE,fast-answer,أسرع إجابة,games,ألعاب,games-efootball,question,ما لعبة كرة القدم من Konami التي كانت تُعرف بـ PES؟,eFootball | PES | بيس,NEW. نفس مفهوم كرة القدم الإلكترونية بجانب سؤال FIFA/EA FC الأصلي.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-subway,question,ما لعبة الجري على السكة وأنت تهرب من المفتش؟,Subway Surfers | سابواي سيرفرز,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,NEEDS_REVIEW,fast-answer,أسرع إجابة,games,ألعاب,games-sims,question,ما اللعبة التي تبني فيها بيتًا وتدير حياة شخصيات يومية؟,The Sims | ذا سيمز,NEW. لم يُراجع بشريًا بعد. لا يُعامل كالمحتوى الأصلي المُختار حتى تمرير المالك.
NEW,KEEP,fast-answer,أسرع إجابة,games,ألعاب,games-valorant-spike,question,ما اسم القنبلة التي يزرعها المهاجمون في Valorant؟,Spike | السبايك,NEW. عنصر قوي مبدئيًا (واضح، شائع، أو خليجي مميز). ليس توقيعًا نهائيًا — أقل ثقة من الأصل.
